2016-01-01,2017-01-01,tech technology cloud gadget electronic instatech device techtrends technews engineering bigdata startups innovation mobile,100
0.12232078322911658,0.16996245941558444,0.15462690672781038,0.16172268135904505,0.11787622254288924,0.0,0.13784451659451658,0.14101358887710927,0.04269677292404567,0.04100445948850205,0.12601293837248895,0.14424982911825018,0.164848244675011,0.11245126401376397
0.14326429522858095,0.1840042546228113,0.14093684895833336,0.4101408102766805,0.08692936743208483,0.0,0.10982590976731599,0.152722681359045,0.10950316865265317,0.08149680676466392,0.07722721400046982,0.150069497495968,0.06809096605149237,0.14852083680208686
0.07407780597435773,0.12326646567717993,0.06893788700750726,0.1942034495040824,0.08277253879079721,0.0,0.11934875066454012,0.14450730519480517,0.11933982683982682,0.19720208845208848,0.10548709497573135,0.10936946974707396,0.11375814597588788,0.1106046221710779
0.07128258156275398,0.05746924227392979,0.09139815361406273,0.08595305735930736,0.10855323754259927,0.06,0.07822755617398476,0.08513360203015377,0.12924077733860345,0.06501242897727272,0.07128990800865802,0.043167848699763596,0.11381014818514819,0.20320506839903402
0.07847684235842133,0.09456316410861866,0.04791917757116621,0.31099154192527684,0.1072086907075311,0.0,0.10906442462176999,0.1669033047515428,0.2587997835497836,0.06908834375501044,0.09250551491930804,0.09399435200216454,0.10878917523448774,0.16349232265180547
0.06925493893277399,0.0071818181818181824,0.05016141378946257,0.251280742892585,0.20036159330726092,0.012499999999999999,0.1680754851534491,0.13482077446363158,0.004217432052483598,0.11112235803412276,0.13715756302521007,0.22413949881733392,0.2568497086843861,0.09702652985601355
0.1018161995701058,0.10495840439022258,0.1641845753452896,0.1895863395863396,0.008628514342800046,0.25,0.127695741162236,0.16353049124788258,0.08999080086580086,0.07097222222222223,0.11171316394279879,0.11061310105664945,0.12022640091390091,0.14532548390307018
0.15081983492697779,0.09259418966450216,0.09611703593474427,0.32173428709243307,0.14804418795490223,0.44107142857142856,0.06694254756415081,0.20584631426625807,0.06112933458294283,0.05233325799590861,0.09989207889488784,0.1039784000721501,0.15663115530303037,0.30675009514295204
0.134743265993266,0.09186295918806568,0.09210633116883116,0.21280006657268172,0.03511791799670587,0.1625,0.08099486714975844,0.1878224101479916,0.27119696969696994,0.0782968338850692,0.09917599574857643,0.19941261119832554,0.10984480719897387,0.07185204315886136
0.2062880686564898,0.011957750909771095,0.06812454514765715,0.25355699855699865,0.10432570326925168,0.15243055555555557,0.05913659443901379,0.1798410443722944,0.10322727272727274,0.14475543613474645,0.12604524307110515,0.1598756587615283,0.15862719136655307,0.006378149703557296
0.1360910370991016,0.0711415908354684,0.08849045670166358,0.1231067455751,0.11773186053077359,0.07037037037037037,0.062180998977873984,0.1751970251970252,0.03706145145539086,0.08614784605638263,0.11144106336925486,0.10075274941443423,0.09665796394963062,0.11040539321789326
0.10977608425525091,0.19681160450099855,0.13896830896068704,0.1707152818160281,0.1553608060321024,0.06818181818181818,0.10158650413913571,0.1443295739348371,0.020119949494949493,0.08618699907856535,0.07043353705118416,0.08462555239898993,0.07521098139449202,0.15151558097986678
0.0940523970710141,0.08271385732323235,0.08674050024050026,0.0996954198366076,0.09093266385385951,0.021875,0.0901784448494975,0.1406258325008325,0.08691666666666667,0.05273981970410543,0.10699203278990514,0.10264462556343998,0.10716845420497105,0.13867849412492272
0.07013294600136705,0.0649412049790838,0.09531504807107216,0.22102745138459434,0.20557400037238743,0.0,0.13851403366370474,0.20156806236759695,0.01143169191919192,0.14896120934384427,0.09269350127783864,0.060993835599098746,0.07450626895779958,0.12206689915023254
0.06213825446584068,0.12874707122774137,0.12688949083171944,0.17367524450857788,0.1595318496515305,0.06567599067599067,0.10554790009731871,0.14596345811051692,0.04603684755199904,0.054544019742883365,0.10585030049315765,0.1003490927796483,0.10334622823984531,0.13353052849927854
0.08336623756360599,0.14743185518185523,0.09932745173251503,0.08886290892463729,0.16505220269926155,0.04895833333333333,0.054955204146052365,0.10375160875160876,0.17834386432871283,0.12993789640591968,0.11709480995195284,0.05637669209097782,0.14874040731995278,0.28056628476887113
0.08496283861340678,0.06979199158492089,0.13392037255673617,0.1871112603871226,0.008967361789942419,0.0,0.07122565588598198,0.20426801801801803,0.049864087301587305,0.07665030991735536,0.06621513902763902,0.12632022994926215,0.12738957471100326,0.11240351014447403
