2016-01-04,2020-01-04,tech technology cloud gadget electronic instatech device techtrends technews engineering bigdata startups innovation mobile,100
2016-01-05,0.07790666691982483,0.09552809435462498,0.04601882589944387,0.31379130814316,0.11161738625449984,0.0,0.10906442462176999,0.16486429765934424,0.2587997835497836,0.06658834375501044,0.09250551491930804,0.09498376623376627,0.10748709190115442,0.16349232265180547
2016-01-06,0.07080133068535131,0.007254361799816346,0.05030369835925392,0.2510769631602965,0.20065310587401106,0.012499999999999999,0.16636042918249555,0.13631878306878306,0.005960111317254173,0.10675961293608355,0.146486660929432,0.22413949881733392,0.2643765904048162,0.0980927554588269
2016-01-07,0.10346550512566137,0.10495840439022258,0.16464453205524632,0.1895863395863396,0.01286981445863918,0.25,0.127695741162236,0.16691487859966123,0.08765746753246755,0.06898729086229087,0.10852746212121214,0.1093370357712463,0.11230541002558046,0.14244720879895303
2016-01-08,0.15033698444412733,0.09163961038961038,0.09407478805916306,0.32173428709243307,0.15665140818483841,0.445,0.0665225870898425,0.20584631426625807,0.05674789128397376,0.047483663581224564,0.09878216690716687,0.1039784000721501,0.15663115530303037,0.30675009514295204
2016-01-11,0.13929130199510634,0.06767579064454067,0.08748488333005376,0.12359581346923118,0.11646592654657172,0.07037037037037037,0.06258346109908611,0.1730045995670996,0.03706145145539086,0.08828199239784604,0.11026799954431533,0.10103574666074668,0.09284834235676934,0.11161863929721078
2016-01-12,0.1075349226390893,0.19681160450099855,0.13849713379438994,0.1712919439598544,0.14667412141304553,0.13636363636363635,0.10567750405379271,0.1443295739348371,0.020119949494949493,0.08337680152494968,0.07111322585460522,0.08462555239898993,0.07547693884130055,0.15151558097986678
2016-01-13,0.09667661639435832,0.08650173611111113,0.08856667142381432,0.10035027345756292,0.08899792632505399,0.021875,0.0901784448494975,0.1406258325008325,0.08458333333333334,0.05273981970410543,0.10814248475538799,0.10371384041305914,0.11195596070596071,0.13867849412492272
2016-01-14,0.07027648667122349,0.0649412049790838,0.09647742670608524,0.2171144044127916,0.2078085003764351,0.0,0.13810733509911144,0.20119454198428383,0.01143169191919192,0.14808720025584246,0.0938239098300074,0.06283594086225663,0.07450626895779958,0.12343843734293179
2016-01-15,0.06213404812242023,0.12256150421743209,0.12401263022356772,0.19322865754317373,0.1578525670236197,0.06567599067599067,0.10554790009731871,0.14596345811051692,0.04367994519509669,0.051987201561065184,0.11063752605419275,0.09280850962454733,0.10334622823984531,0.13326931156045083
2016-01-19,0.04142462256978386,0.1223606601731602,0.18642448031035008,0.1615548162546518,0.15549420838823017,0.14065656565656565,0.11415540776427868,0.15886097922388245,0.021030303030303007,0.10080749165160084,0.09534830007390983,0.1234924368492917,0.14381166086329134,0.10591826823969683
2016-01-20,0.09627782931354362,0.11713868712902219,0.07896745457825002,0.08141596921596922,0.08268104398722377,0.3333333333333333,0.07891429637563659,0.13044835976221847,-0.09586568813131313,0.09725131567778628,0.07332450929752068,0.1077470180528691,0.13769793725296445,0.17982815795315799
2016-01-21,0.11025132908027645,0.1017413368743156,0.16564826202831154,0.052012987012987025,0.09810183245667119,0.08333333333333333,0.14674875616281868,0.16528450885158205,0.07012862616310889,0.09927383305100697,0.0876052518909662,0.0758829160107569,0.14818890846151478,0.11238853609625675
2016-01-22,0.09648798010500141,0.08646801711195654,0.10362779581529584,0.19061928020809604,0.05965911009793988,0.019444444444444445,0.125795109146173,0.14877705627705629,0.06046801177093514,0.07358273748723186,0.08521587617762186,0.1103594782410572,0.0547182985971647,0.0944092182327477
2016-01-25,0.09966052827380954,0.17638609307359307,0.08597722918843609,0.19207539682539684,0.05624597034171503,0.004069767441860465,0.028122312967673785,0.18018290043290042,0.1889424548515458,0.09144985787305066,0.11345174433409726,0.10825109035783198,0.15036255411255411,0.1122328572644584
2016-01-26,0.10132281208743972,0.12742557150451886,0.11353282828282832,0.08916041366041363,0.08553668478260873,0.006481481481481481,0.0671500157828283,0.1212130705551758,0.05648674242424242,0.0983343715393134,0.10837028824833701,0.12298601090267758,0.1752120300334587,0.09539701199183963
