INTC,2015-01-02,36.66999816894531,37.15999984741211,36.11000061035156,36.36000061035156,23605600.0,36.96099967956543,36.82199983142671,-0.6599998474121094,5.555538735880304,66.96652572145146,45.499574511508705,94.4444612641197,0.7619045889024927,-90.6397644838522
INTC,2015-01-05,36.20000076293945,36.45000076293945,35.939998626708984,35.95000076293945,32785000.0,36.85399971008301,36.72428567068918,-0.4199981689453125,0.0,60.0470882726381,34.65904831454479,100.0,0.9803880503238739,-136.57596301996583
INTC,2015-01-06,36.08000183105469,36.22999954223633,35.2599983215332,35.279998779296875,30847600.0,36.744999694824216,36.53990456717355,-1.9300003051757812,0.0,55.10807693088761,37.661132311141934,100.0,0.9793809973257827,-161.6737486219492
INTC,2015-01-07,35.63999938964844,36.06999969482422,35.27000045776367,36.02000045776367,27725200.0,36.62599983215332,36.46028558640253,-1.4099998474121094,32.59918631011298,48.36799556189891,17.780944980579463,67.40081368988702,0.06249910592947572,-102.47452911095452
INTC,2015-01-08,36.369998931884766,37.0,36.2599983215332,36.689998626708984,31765400.0,36.55199966430664,36.46561875116257,-0.75,62.11451819711058,44.57944738160997,33.8253759475446,37.88548180288942,0.4189198245243238,0.9258353928062629
INTC,2015-01-09,36.77000045776367,37.11000061035156,36.400001525878906,36.7599983215332,22850500.0,36.48399963378906,36.47599952334449,-0.7900009155273438,65.19820457192216,41.099267838802184,46.526354559242804,34.801795428077845,0.4929616058284351,25.77400317516212
INTC,2015-01-12,36.900001525878906,37.0,36.22999954223633,36.599998474121094,29400800.0,36.38899955749512,36.467523193359376,-0.5800018310546875,69.47361235479065,38.04662907428125,45.94336497520281,30.526387645209347,0.5194821923101693,22.564921006236208
INTC,2015-01-13,36.869998931884766,37.4900016784668,36.290000915527344,36.5,31478000.0,36.32099952697754,36.44352326166062,-0.2599983215332031,82.43254040873978,38.149176226072946,48.187607884233486,17.567459591260217,0.825000874200901,62.461301856224274
INTC,2015-01-14,36.33000183105469,36.90999984741211,35.90999984741211,36.349998474121094,34250300.0,36.279999542236325,36.406285022553945,0.05999755859375,72.29729903885064,39.34876423840287,52.15391017504451,27.702700961149358,0.5600013732910156,3.267865641571994
INTC,2015-01-15,36.529998779296875,36.880001068115234,36.029998779296875,36.189998626708984,47181800.0,36.26999931335449,36.357999202183315,-0.17000198364257812,61.48649519425321,45.115739481166024,56.89825640683874,38.51350480574679,0.8117653922620196,2.109645385836196
INTC,2015-01-16,36.119998931884766,36.65999984741211,35.5099983215332,36.45000076293945,62812200.0,36.27899932861328,36.356285095214844,0.5,79.0542125354084,52.46560686111884,64.57782796980072,20.945787464591607,0.1826076572482469,-24.307017927004296
INTC,2015-01-20,36.099998474121094,36.459999084472656,35.56999969482422,36.09000015258789,35929400.0,36.292999267578125,36.31704708281018,0.8100013732910156,54.72983944759042,57.93859080587788,63.99101446785882,45.27016055240958,0.415729422051537,-56.05258996546073
INTC,2015-01-21,35.849998474121094,36.68000030517578,35.77000045776367,36.47999954223633,27442600.0,36.41299934387207,36.34018994285947,0.45999908447265625,62.162217892012826,64.15481259507916,70.48629699563708,37.837782107987174,0.2197810950278976,-21.07635209988771
INTC,2015-01-22,36.560001373291016,37.0,36.13999938964844,36.90999984741211,31809900.0,36.50199928283691,36.42333283197312,0.220001220703125,100.0,70.89489396406786,65.38893494972908,0.0,0.1046512659463104,63.97513418567644
INTC,2015-01-23,36.959999084472656,37.029998779296875,36.380001068115234,36.45000076293945,27427100.0,36.47799949645996,36.439237758091515,-0.30999755859375,43.902529796518394,69.07369512400865,60.859494396691666,56.09747020348161,0.892307782596703,45.87932992754196
INTC,2015-01-26,36.189998626708984,36.29999923706055,35.56999969482422,35.810001373291016,30906800.0,36.38299980163574,36.36895228794643,-0.7899971008300781,0.0,62.553874666816434,61.08848396813325,100.0,0.6712303712800146,-146.78525052008825
INTC,2015-01-27,34.400001525878906,34.720001220703125,33.54999923706055,34.189998626708984,58456200.0,36.14199981689453,36.08399977911086,-2.3100013732910156,0.0,55.606513431337376,53.800858083648755,100.0,0.4529929020667799,-283.29297864675357
INTC,2015-01-28,34.470001220703125,34.70000076293945,33.720001220703125,33.779998779296875,34929100.0,35.869999694824216,35.75476157778785,-2.5699996948242188,0.0,47.3632593904634,38.87370410533472,100.0,0.9387779728377857,-170.7631931569603
INTC,2015-01-29,33.84000015258789,34.279998779296875,33.459999084472656,34.209999084472656,29569400.0,35.655999755859376,35.50419009980701,-1.9799995422363281,13.738024231241264,41.50733190970245,36.97155358337115,86.26197576875873,0.08536551326305604,-117.10820634383076
INTC,2015-01-30,33.70000076293945,33.9900016784668,33.0,33.040000915527344,38719700.0,35.34099998474121,35.12123790922619,-3.4099998474121094,0.0,35.35868239027713,35.360956358098406,100.0,0.9595951033241755,-114.7035658610138
INTC,2015-02-02,33.060001373291016,33.75,32.650001525878906,33.650001525878906,38733800.0,35.06100006103516,34.85504768008278,-2.4399986267089844,15.76229402354073,29.029490539090364,34.97766786795364,84.23770597645927,0.0909078298503943,-89.29288607989584
INTC,2015-02-03,33.779998779296875,34.04999923706055,32.61000061035156,33.70000076293945,36038300.0,34.822000122070314,34.62361922491164,-2.779998779296875,17.054264330007875,25.26193302733211,35.632002265244225,82.94573566999213,0.24305472771247752,-69.78490010928748
INTC,2015-02-04,33.66999816894531,33.84000015258789,33.29999923706055,33.599998474121094,25052800.0,34.53400001525879,34.405523790631975,-3.3100013732910156,14.470225146057603,20.492733752736587,31.395952720735124,85.5297748539424,0.4444467991918507,-54.94035247224813
