ADBE,2015-01-02,72.69999694824219,73.19999694824219,71.88999938964844,72.33999633789062,2349200.0,73.9879981994629,73.73676016671317,-2.5500030517578125,0.0,54.981936624987384,50.041905923838094,100.0,0.656490239015981,-157.35927978665583
ADBE,2015-01-05,72.20999908447266,72.43000030517578,71.56999969482422,71.9800033569336,2403300.0,73.6969985961914,73.47447509765625,-2.4699935913085938,0.0,46.78129565853243,32.55210585677895,100.0,0.5232518940402051,-137.8655395844946
ADBE,2015-01-06,71.94999694824219,72.0999984741211,69.87999725341797,70.52999877929688,2895400.0,73.30499877929688,73.05733221144904,-3.970001220703125,0.0,39.28129565853243,33.05348274172546,100.0,0.7072066808715376,-156.61604067554225
ADBE,2015-01-07,70.7699966430664,71.29000091552734,70.41999816894531,71.11000061035156,2378300.0,72.96599884033203,72.74142768496559,-3.2699966430664062,13.77676857921071,33.079349807094616,39.53608092202784,86.22323142078929,0.2068962493313339,-117.25224730201624
ADBE,2015-01-08,71.4000015258789,73.05999755859375,71.30999755859375,72.91999816894531,2624200.0,72.81999893188477,72.67837996709915,-1.8199996948242188,56.769594047258764,31.36777371569108,44.24980097871622,43.230405952741236,0.07999965122767858,-26.078568250852957
ADBE,2015-01-09,72.88999938964844,73.12999725341797,71.62999725341797,71.83999633789062,1730300.0,72.52999877929688,72.4816177368164,-2.8300018310546875,31.64245777111076,26.570234505704086,67.17172424189302,68.35754222888924,0.8600006103515625,-29.17814236936021
ADBE,2015-01-12,72.12999725341797,72.26000213623047,70.75,71.12000274658203,1337900.0,72.17499923706055,72.21790400913784,-3.0099945068359375,16.389006037820618,21.857782643540087,62.24983657532725,83.61099396217938,0.7549654151445794,-74.18814576235725
ADBE,2015-01-13,71.94999694824219,72.95999908447266,69.94999694824219,70.58999633789062,2103800.0,71.82099914550781,71.91523699079241,-2.4900054931640625,2.352842619242806,15.050274012379806,61.34581061526534,97.64715738075719,0.7873757689587785,-75.34136929327998
ADBE,2015-01-14,69.87999725341797,70.4000015258789,68.9800033569336,69.98999786376953,1927100.0,71.51199874877929,71.56980830601283,-2.7099990844726562,0.0,12.093066905464365,63.56636145521394,100.0,0.2887353456335092,-150.80848413294223
ADBE,2015-01-15,71.70999908447266,71.75,70.16000366210938,70.29000091552734,2839200.0,71.27099914550782,71.30618954613095,-2.0499954223632812,10.239010938936207,13.116967999357986,62.454895736120115,89.7609890610638,0.9182405328112704,-62.54716938905654
ADBE,2015-01-16,70.02999877929688,71.8499984741211,70.02999877929688,71.7300033569336,2375300.0,71.2099998474121,71.2769520350865,-0.25,59.38584682364644,19.05555268172263,53.532583162843494,40.61415317635357,0.06593139412536522,-7.238067647431074
ADBE,2015-01-20,71.79000091552734,71.98999786376953,70.58000183105469,71.48999786376953,1612000.0,71.1609992980957,71.24371374221076,0.9599990844726562,51.19453391695158,24.175006073417787,54.52745448146936,48.80546608304843,0.35461092683877043,19.664253268732235
ADBE,2015-01-21,71.16000366210938,71.88999938964844,70.37000274658203,71.54000091552734,1787900.0,71.26199951171876,71.24228537423271,0.43000030517578125,52.90112253639585,29.46511832705737,62.34346272479991,47.09887746360415,0.23026266256418493,2.8745542000411106
ADBE,2015-01-22,71.9000015258789,73.6500015258789,70.9000015258789,73.4800033569336,2178500.0,71.49899978637696,71.51419067382812,0.5600051879882812,100.0,38.087441469136294,59.05775056686042,0.0,0.06181751598011364,137.48259957399284
ADBE,2015-01-23,73.44000244140625,74.4000015258789,73.05999755859375,74.05999755859375,1851700.0,71.6129997253418,71.85599990118118,2.220001220703125,100.0,42.41048206441042,59.83296969427245,0.0,0.253733552725223,188.31240553991825
ADBE,2015-01-26,72.61000061035156,73.1500015258789,71.68000030517578,72.73999786376953,3593700.0,71.70299987792968,72.00542820521764,1.6199951171875,67.56757263390338,46.00299355068968,62.2682169989677,32.43242736609662,0.2789138242438083,72.77891992890066
ADBE,2015-01-27,71.70999908447266,72.36000061035156,71.05999755859375,71.45999908447266,1798600.0,71.73699951171875,71.9769519624256,0.8700027465820312,36.11796881883092,47.97588982879071,56.587270394894524,63.882031181169076,0.6923072408652887,0.6886300758052583
ADBE,2015-01-28,71.54000091552734,71.83999633789062,70.06999969482422,70.25,2281100.0,71.70299987792968,71.77828536260695,0.26000213623046875,6.38825935444445,48.37943150231088,50.585804310876966,93.61174064555556,0.8983047194575792,-65.04077190875171
ADBE,2015-01-29,70.02999877929688,71.81999969482422,69.77999877929688,71.63999938964844,2538100.0,71.86800003051758,71.7731424967448,1.3499984741210938,36.48294699069253,52.02772620138013,46.48745605037769,63.51705300930747,0.08823540411463535,-52.74462967550395
ADBE,2015-01-30,71.31999969482422,71.66999816894531,70.05999755859375,70.12999725341797,2331800.0,71.85199966430665,71.5788564772833,-1.600006103515625,0.0,51.00382510748651,52.18395456105234,100.0,0.9565219451631553,-89.99255310117027
