Date,Open,High,Low,Close,Adj Close,Volume
2014-09-23,192.75,193.07000732421875,191.52000427246094,191.6199951171875,145.71937561035156,3301800
2014-09-24,191.0,192.4499969482422,189.8800048828125,192.30999755859375,146.2440643310547,3082600
2014-09-25,192.0500030517578,192.5,188.97000122070312,189.00999450683594,143.73455810546875,4151400
2014-09-26,188.92999267578125,190.3300018310547,188.61000061035156,190.05999755859375,144.53305053710938,2493900
2014-09-29,188.50999450683594,189.9600067138672,188.1199951171875,189.63999938964844,144.2136993408203,2336300
2014-09-30,189.63999938964844,190.85000610351562,189.14999389648438,189.8300018310547,144.35816955566406,2932600
2014-10-01,189.91000366210938,190.39999389648438,186.7899932861328,187.1699981689453,142.3353271484375,3723200
2014-10-02,187.66000366210938,187.77999877929688,186.24000549316406,186.91000366210938,142.13763427734375,2283100
2014-10-03,188.11000061035156,189.3699951171875,187.55999755859375,188.6699981689453,143.47604370117188,3071500
2014-10-06,189.69000244140625,190.88999938964844,188.7100067138672,189.0399932861328,143.75738525390625,2099500
2014-10-07,187.77000427246094,188.1199951171875,185.5399932861328,185.7100067138672,141.22506713867188,2991300
2014-10-08,185.97000122070312,189.60000610351562,185.61000061035156,189.36000061035156,144.00074768066406,2984800
2014-10-09,189.1199951171875,189.5,186.08999633789062,186.4199981689453,141.76495361328125,2625400
2014-10-10,185.86000061035156,187.74000549316406,185.10000610351562,185.92999267578125,141.392333984375,5090200
2014-10-13,185.49000549316406,186.64999389648438,183.4199981689453,183.52000427246094,139.55966186523438,3596700
2014-10-14,184.88999938964844,185.72000122070312,183.58999633789062,183.8000030517578,139.77256774902344,3924700
2014-10-15,182.4600067138672,183.7899932861328,178.75,181.75,138.21363830566406,6895800
2014-10-16,179.8000030517578,181.47999572753906,178.69000244140625,179.83999633789062,136.7611541748047,5578600
2014-10-17,181.24000549316406,182.83999633789062,180.22000122070312,182.0500030517578,138.44175720214844,4350200
2014-10-20,166.85000610351562,170.3300018310547,166.69000244140625,169.10000610351562,128.59381103515625,23416500
2014-10-21,166.39999389648438,166.67999267578125,161.67999267578125,163.22999572753906,124.12992858886719,20949800
2014-10-22,162.41000366210938,165.41000366210938,161.10000610351562,161.7899932861328,123.03483581542969,11084800
2014-10-23,162.1199951171875,162.8300018310547,161.5399932861328,162.17999267578125,123.33143615722656,7599400
2014-10-24,162.0800018310547,162.44000244140625,161.4499969482422,162.0800018310547,123.25536346435547,6652100
2014-10-27,162.0,162.91000366210938,161.80999755859375,161.8699951171875,123.09571075439453,4989100
2014-10-28,162.0,163.60000610351562,161.8000030517578,163.60000610351562,124.41128540039062,7895300
2014-10-29,164.3300018310547,164.6199951171875,162.75999450683594,163.4600067138672,124.3048324584961,4739300
