Date,Open,High,Low,Close,Adj Close,Volume
2015-06-22,144.16000366210938,145.13999938964844,142.0,143.27999877929688,122.03189849853516,2284600
2015-06-23,143.9600067138672,143.9600067138672,140.86000061035156,141.63999938964844,120.63508605957031,2149700
2015-06-24,142.05999755859375,142.22000122070312,139.8300018310547,139.97000122070312,119.21273040771484,2240200
2015-06-25,140.1300048828125,141.0500030517578,138.8300018310547,139.22999572753906,118.58247375488281,1753800
2015-06-26,138.85000610351562,139.0399932861328,134.75,135.14999389648438,115.10753631591797,7179800
2015-06-29,132.85000610351562,135.2100067138672,131.0399932861328,132.00999450683594,112.4332046508789,4047300
2015-06-30,133.8000030517578,134.3800048828125,132.1199951171875,132.92999267578125,113.21676635742188,2869500
2015-07-01,134.41000366210938,137.6999969482422,134.32000732421875,135.5,115.40565490722656,4305900
2015-07-02,135.60000610351562,137.75,135.35000610351562,137.63999938964844,117.228271484375,3279700
2015-07-06,136.16000366210938,137.61000061035156,133.8699951171875,134.1999969482422,114.29844665527344,3018800
2015-07-07,133.9499969482422,134.4499969482422,126.16000366210938,132.83999633789062,113.1401138305664,5926800
2015-07-08,130.10000610351562,131.33999633789062,126.86000061035156,128.0500030517578,109.06045532226562,5137100
2015-07-09,130.17999267578125,131.36000061035156,123.72000122070312,124.68000030517578,106.19021606445312,7346900
2015-07-10,126.61000061035156,130.82000732421875,126.5,129.83999633789062,110.58501434326172,5094800
2015-07-13,131.3800048828125,131.3800048828125,128.4600067138672,129.17999267578125,110.02288055419922,2530400
2015-07-14,129.35000610351562,132.47999572753906,128.50999450683594,132.3000030517578,112.68020629882812,2628900
2015-07-15,131.6699981689453,133.49000549316406,130.82000732421875,131.72000122070312,112.18620300292969,2310000
2015-07-16,133.6300048828125,134.77000427246094,130.88999938964844,134.6999969482422,114.72428131103516,3397700
2015-07-17,134.9600067138672,135.0,131.9600067138672,133.66000366210938,113.83851623535156,2900000
2015-07-20,134.5500030517578,135.6199951171875,133.75,134.63999938964844,114.67317962646484,2356300
2015-07-21,135.10000610351562,136.3800048828125,134.13999938964844,134.50999450683594,114.56245422363281,3153200
2015-07-22,127.04000091552734,130.0,125.37999725341797,129.58999633789062,110.3720703125,6134600
2015-07-23,131.17999267578125,135.0,130.5,131.97000122070312,112.39910888671875,3060800
2015-07-24,133.50999450683594,133.85000610351562,128.33999633789062,128.47999572753906,109.42668914794922,3631100
2015-07-27,127.3499984741211,127.5,124.0999984741211,124.6500015258789,106.16468048095703,3489300
2015-07-28,125.58000183105469,129.5500030517578,123.5199966430664,128.4199981689453,109.37557983398438,2786900
2015-07-29,128.3699951171875,129.1199951171875,125.44999694824219,128.5800018310547,109.51187133789062,3340700
2015-07-30,125.73999786376953,128.7899932861328,125.06999969482422,127.6500015258789,108.71978759765625,3916900
2015-07-31,128.33999633789062,128.33999633789062,124.95999908447266,125.13999938964844,106.5820083618164,3059300
2015-08-03,126.41999816894531,127.48999786376953,124.23999786376953,125.80000305175781,107.14415740966797,2727300
2015-08-04,125.55000305175781,125.55000305175781,118.76000213623047,123.47000122070312,105.15966796875,4746700
2015-08-05,123.0,125.69000244140625,121.0,124.75,106.24986267089844,3415800
2015-08-06,125.04000091552734,125.4000015258789,120.5999984741211,123.2699966430664,104.98930358886719,4605200
2015-08-07,121.0199966430664,123.9800033569336,120.81999969482422,122.55000305175781,104.37610626220703,3052700
2015-08-10,123.48999786376953,127.4000015258789,123.0,127.27999877929688,108.40464782714844,2890700
2015-08-11,125.63999938964844,126.2300033569336,122.91999816894531,124.20999908447266,105.7899169921875,2674400
2015-08-12,121.58999633789062,126.68000030517578,120.62000274658203,125.7300033569336,107.08451843261719,2720500
2015-08-13,125.62000274658203,126.81999969482422,124.01000213623047,124.19000244140625,105.77289581298828,1457100
2015-08-14,124.0,124.5,121.16999816894531,121.95999908447266,103.87358856201172,2649600
2015-08-17,121.31999969482422,125.5199966430664,120.80000305175781,125.5199966430664,106.90565490722656,2129300
2015-08-18,125.7699966430664,125.7699966430664,121.77999877929688,122.23999786376953,104.11206817626953,1950200
2015-08-19,121.58000183105469,122.77999877929688,119.30000305175781,121.44999694824219,103.43922424316406,3089100
2015-08-20,120.08000183105469,120.63999938964844,115.02999877929688,115.02999877929688,97.97129821777344,4175600
2015-08-21,112.75,115.48999786376953,111.33000183105469,111.44999694824219,94.92218780517578,5647200
2015-08-24,101.08999633789062,115.01000213623047,100.0,109.94000244140625,93.63614654541016,6904000
2015-08-25,114.12999725341797,115.0,108.19999694824219,108.51000213623047,92.418212890625,4392100
2015-08-26,112.5999984741211,116.73999786376953,111.18000030517578,116.19999694824219,98.96778106689453,5935400
2015-08-27,120.5,127.0,120.37999725341797,126.26000213623047,107.53591918945312,9188200
2015-08-28,125.52999877929688,127.72000122070312,124.69000244140625,127.62000274658203,108.69422912597656,3632200
2015-08-31,126.63999938964844,128.0399932861328,125.0,125.97000122070312,107.28890991210938,3008700
2015-09-01,121.5199966430664,125.0199966430664,118.0999984741211,119.37000274658203,101.66768646240234,4974900
2015-09-02,122.1500015258789,124.06999969482422,120.16000366210938,124.04000091552734,105.64512634277344,3670000
2015-09-03,125.4000015258789,126.9000015258789,123.20999908447266,123.7699966430664,105.41517639160156,2995400
2015-09-04,121.23999786376953,123.80999755859375,120.6500015258789,121.1500015258789,103.18373107910156,2492300
2015-09-08,125.4000015258789,129.3300018310547,124.81999969482422,129.16000366210938,110.00584411621094,3547700
2015-09-09,130.17999267578125,131.7899932861328,126.30000305175781,127.16999816894531,108.31096649169922,3150200
2015-09-10,128.5399932861328,129.16000366210938,124.80000305175781,128.72000122070312,109.63108825683594,3622400
2015-09-11,128.16000366210938,131.22000122070312,126.94000244140625,131.0800018310547,111.64111328125,3960600
2015-09-14,132.5,133.72999572753906,130.60000610351562,131.19000244140625,111.73481750488281,3464300
2015-09-15,132.1300048828125,134.9499969482422,131.0,134.3800048828125,114.4517593383789,3080400
2015-09-16,133.88999938964844,133.88999938964844,130.25999450683594,131.49000549316406,112.34144592285156,2731700
2015-09-17,131.50999450683594,133.05999755859375,130.1999969482422,130.61000061035156,111.58960723876953,1991800
2015-09-18,128.5399932861328,129.49000549316406,126.5999984741211,127.58999633789062,109.00938415527344,4402100
2015-09-21,128.3699951171875,129.3800048828125,126.22000122070312,127.26000213623047,108.72744750976562,1651500
2015-09-22,124.98999786376953,125.83999633789062,123.69999694824219,124.69999694824219,106.5402603149414,2248300
2015-09-23,124.81999969482422,127.80000305175781,123.80999755859375,125.54000091552734,107.25792694091797,2187900
2015-09-24,124.0999984741211,125.3499984741211,119.44999694824219,124.0999984741211,106.0276107788086,4499500
2015-09-25,125.95999908447266,128.92999267578125,125.19999694824219,126.73999786376953,108.28315734863281,3508700
2015-09-28,125.95999908447266,128.1699981689453,120.80999755859375,120.8499984741211,103.25090789794922,3988700
2015-09-29,121.91000366210938,122.4800033569336,118.05999755859375,119.66999816894531,102.24274444580078,4799100
2015-09-30,121.79000091552734,125.2300033569336,121.0,125.01000213623047,106.80510711669922,4395500
2015-10-01,123.11000061035156,124.9000015258789,119.5,122.13999938964844,104.35305786132812,4567400
2015-10-02,119.98999786376953,123.36000061035156,118.20999908447266,123.33000183105469,105.3697509765625,3520700
2015-10-05,123.95999908447266,124.87000274658203,120.95999908447266,121.22000122070312,103.56702423095703,3908500
2015-10-06,120.76000213623047,121.01000213623047,111.52999877929688,117.11000061035156,100.05555725097656,11584600
2015-10-07,118.6500015258789,119.54000091552734,115.81999969482422,118.63999938964844,101.36276245117188,3728400
2015-10-08,117.5199966430664,117.95999908447266,113.79000091552734,116.69000244140625,99.69673156738281,4140900
2015-10-09,116.55999755859375,118.08000183105469,115.54000091552734,116.91000366210938,99.88468933105469,3447900
2015-10-12,117.58999633789062,117.9800033569336,115.76000213623047,117.68000030517578,100.54254913330078,2418400
2015-10-13,116.33999633789062,116.66999816894531,113.20999908447266,113.41999816894531,96.90292358398438,3247500
2015-10-14,113.0,117.76000213623047,112.37999725341797,117.45999908447266,100.3545913696289,3353000
