Date,Open,High,Low,Close,Adj Close,Volume
2015-06-22,58.2400016784668,59.279998779296875,58.04999923706055,59.220001220703125,53.49033737182617,1238700
2015-06-23,59.5099983215332,59.72999954223633,58.900001525878906,59.119998931884766,53.4000129699707,1085900
2015-06-24,58.93000030517578,59.060001373291016,58.279998779296875,58.290000915527344,52.65032958984375,741600
2015-06-25,58.5,58.560001373291016,58.04999923706055,58.349998474121094,52.70451736450195,845600
2015-06-26,58.290000915527344,58.459999084472656,57.939998626708984,58.380001068115234,52.73162078857422,4395100
2015-06-29,57.709999084472656,58.09000015258789,57.040000915527344,57.13999938964844,51.61157989501953,1067600
2015-06-30,57.810001373291016,57.810001373291016,57.099998474121094,57.34000015258789,51.7922248840332,1520900
2015-07-01,57.869998931884766,57.869998931884766,57.220001220703125,57.599998474121094,52.02708053588867,827800
2015-07-02,57.72999954223633,57.72999954223633,57.400001525878906,57.5099983215332,51.94578552246094,765200
2015-07-06,56.88999938964844,57.279998779296875,56.779998779296875,57.220001220703125,51.683841705322266,892700
2015-07-07,57.130001068115234,57.63999938964844,56.400001525878906,57.4900016784668,51.9277229309082,1375900
2015-07-08,57.369998931884766,57.58000183105469,56.7400016784668,56.790000915527344,51.29544448852539,1455900
2015-07-09,57.439998626708984,57.529998779296875,56.900001525878906,56.939998626708984,51.43093490600586,1262900
2015-07-10,57.470001220703125,57.65999984741211,57.06999969482422,57.47999954223633,51.91868591308594,914000
2015-07-13,57.900001525878906,58.459999084472656,57.790000915527344,58.43000030517578,52.776763916015625,692300
2015-07-14,58.4900016784668,58.81999969482422,58.38999938964844,58.599998474121094,52.93032455444336,809200
2015-07-15,58.5099983215332,58.97999954223633,58.41999816894531,58.88999938964844,53.19227600097656,1133700
2015-07-16,59.130001068115234,59.34000015258789,59.02000045776367,59.290000915527344,53.553565979003906,846800
2015-07-17,59.310001373291016,59.47999954223633,58.59000015258789,58.849998474121094,53.15613555908203,735500
2015-07-20,59.5,59.58000183105469,59.0,59.400001525878906,53.65292739868164,1142600
2015-07-21,59.310001373291016,59.58000183105469,59.09000015258789,59.56999969482422,53.80648422241211,1378300
2015-07-22,59.279998779296875,59.709999084472656,59.209999084472656,59.349998474121094,53.607757568359375,970800
2015-07-23,59.470001220703125,59.5,58.72999954223633,58.849998474121094,53.15613555908203,818100
2015-07-24,58.79999923706055,59.79999923706055,58.70000076293945,59.5,53.74325942993164,1315300
2015-07-27,59.33000183105469,59.33000183105469,58.61000061035156,58.709999084472656,53.02967834472656,880200
2015-07-28,58.880001068115234,59.130001068115234,58.34000015258789,59.11000061035156,53.39098358154297,734800
2015-07-29,59.150001525878906,59.72999954223633,58.86000061035156,59.58000183105469,53.815513610839844,680500
2015-07-30,59.5,59.900001525878906,59.34000015258789,59.86000061035156,54.06841278076172,488200
2015-07-31,59.95000076293945,60.36000061035156,59.7599983215332,60.15999984741211,54.339393615722656,894900
2015-08-03,60.08000183105469,60.08000183105469,59.16999816894531,59.7599983215332,53.97808837890625,948500
2015-08-04,59.689998626708984,60.45000076293945,59.58000183105469,60.220001220703125,54.393592834472656,1457100
2015-08-05,63.41999816894531,65.0,63.20000076293945,64.04000091552734,57.843994140625,4174500
2015-08-06,63.90999984741211,64.0,62.810001373291016,63.79999923706055,57.62721252441406,2489300
2015-08-07,63.650001525878906,64.19000244140625,62.95000076293945,64.19000244140625,57.97947692871094,2231200
2015-08-10,64.47000122070312,64.5,63.5,63.9900016784668,57.798831939697266,1527200
2015-08-11,63.689998626708984,63.790000915527344,63.150001525878906,63.349998474121094,57.22075271606445,1228800
2015-08-12,63.099998474121094,64.7699966430664,62.79999923706055,64.5999984741211,58.34980773925781,1810100
2015-08-13,64.5199966430664,64.87000274658203,64.12000274658203,64.33999633789062,58.114959716796875,1058400
2015-08-14,64.25,65.0999984741211,64.13999938964844,64.9800033569336,58.69304275512695,698400
2015-08-17,64.68000030517578,65.27999877929688,64.30000305175781,65.2699966430664,58.95499801635742,782300
2015-08-18,65.11000061035156,67.16999816894531,65.06999969482422,65.7699966430664,59.4066047668457,2132300
2015-08-19,65.52999877929688,65.93000030517578,65.29000091552734,65.3499984741211,59.02724838256836,1280500
2015-08-20,65.05000305175781,65.08999633789062,63.88999938964844,63.88999938964844,57.7085075378418,1615000
2015-08-21,63.529998779296875,64.13999938964844,62.439998626708984,62.45000076293945,56.4078254699707,2238500
2015-08-24,60.27000045776367,60.90999984741211,59.52000045776367,60.790000915527344,54.908447265625,3061800
2015-08-25,62.119998931884766,62.16999816894531,60.41999816894531,60.439998626708984,54.59230041503906,2189100
2015-08-26,61.5099983215332,63.2400016784668,60.70000076293945,63.13999938964844,57.031070709228516,3538500
2015-08-27,63.47999954223633,64.55999755859375,63.279998779296875,64.29000091552734,58.06980514526367,2227900
2015-08-28,64.29000091552734,65.19000244140625,64.19000244140625,64.55000305175781,58.30465316772461,2683900
2015-08-31,64.38999938964844,64.88999938964844,64.11000061035156,64.81999969482422,58.54853057861328,2499900
2015-09-01,63.599998474121094,64.4800033569336,63.5,63.849998474121094,57.6723747253418,4293500
2015-09-02,64.51000213623047,64.75,64.08000183105469,64.72000122070312,58.45819854736328,6513500
2015-09-03,65.0,65.47000122070312,64.61000061035156,65.11000061035156,58.81046676635742,6171000
2015-09-04,66.01000213623047,66.36000061035156,65.05999755859375,66.30999755859375,59.89435958862305,11244800
2015-09-08,66.72000122070312,69.70999908447266,66.41000366210938,69.61000061035156,62.87506866455078,4535300
2015-09-09,70.0,70.26000213623047,68.30000305175781,68.30000305175781,61.69183349609375,4486100
2015-09-10,68.2699966430664,69.62999725341797,68.01000213623047,69.08999633789062,62.405399322509766,3367300
2015-09-11,67.76000213623047,67.93000030517578,66.88999938964844,67.08000183105469,60.889522552490234,4585700
2015-09-14,67.0999984741211,67.37999725341797,66.58999633789062,66.83999633789062,60.67166519165039,2565300
2015-09-15,66.77999877929688,67.69999694824219,66.76000213623047,67.1500015258789,60.95305633544922,3519800
2015-09-16,67.08999633789062,67.7300033569336,67.05000305175781,67.47000122070312,61.243526458740234,1798400
2015-09-17,67.47000122070312,67.76000213623047,66.80000305175781,67.02999877929688,60.8441276550293,2245400
2015-09-18,66.38999938964844,67.69999694824219,66.18000030517578,67.08999633789062,60.89857864379883,2992300
2015-09-21,67.2699966430664,67.94000244140625,66.88999938964844,67.05000305175781,60.86227798461914,1399300
2015-09-22,66.27999877929688,66.66000366210938,66.0,66.58000183105469,60.4356575012207,1300500
2015-09-23,66.83000183105469,68.05999755859375,66.80999755859375,67.80000305175781,61.543067932128906,1546000
2015-09-24,67.31999969482422,68.01000213623047,66.94000244140625,67.91000366210938,61.642921447753906,2083200
2015-09-25,68.37999725341797,69.38999938964844,68.0199966430664,69.19999694824219,62.813865661621094,2246200
2015-09-28,68.66999816894531,68.98999786376953,67.86000061035156,67.93000030517578,61.66106033325195,2728700
2015-09-29,67.8499984741211,68.05000305175781,67.08000183105469,67.44999694824219,61.22536849975586,2165100
2015-09-30,68.19999694824219,68.97000122070312,68.02999877929688,68.37999725341797,62.06954574584961,4517900
2015-10-01,68.3499984741211,68.5999984741211,67.29000091552734,67.76000213623047,61.50676345825195,2099500
2015-10-02,67.0199966430664,68.41000366210938,66.7300033569336,68.4000015258789,62.08769989013672,1495600
2015-10-05,68.5199966430664,69.81999969482422,68.5,69.75,63.31312561035156,2004900
2015-10-06,69.44000244140625,69.7699966430664,68.83999633789062,69.19000244140625,62.8047981262207,1006300
2015-10-07,69.45999908447266,69.87999725341797,69.05999755859375,69.79000091552734,63.34942626953125,1369400
2015-10-08,69.7300033569336,69.91000366210938,69.0,69.5,63.08618927001953,1375300
2015-10-09,69.4000015258789,69.73999786376953,68.61000061035156,68.77999877929688,62.43263626098633,1619600
2015-10-12,68.75,69.6500015258789,68.0999984741211,69.43000030517578,63.02265548706055,1093300
2015-10-13,69.16000366210938,69.61000061035156,68.91999816894531,69.04000091552734,62.668643951416016,869800
2015-10-14,68.93000030517578,69.19999694824219,68.61000061035156,68.69999694824219,62.360008239746094,802600
2015-10-15,69.0,69.44000244140625,68.94000244140625,69.2699966430664,62.877403259277344,1252100
2015-10-16,69.45999908447266,69.69000244140625,69.0999984741211,69.26000213623047,62.86833572387695,1125000
2015-10-19,68.9800033569336,69.29000091552734,68.76000213623047,69.02999877929688,62.659549713134766,682200
2015-10-20,69.0,69.83000183105469,68.94000244140625,69.4800033569336,63.06803894042969,1752600
2015-10-21,69.58000183105469,69.8499984741211,69.05999755859375,69.47000122070312,63.058963775634766,1432600
2015-10-22,69.20999908447266,70.9800033569336,69.16000366210938,70.4800033569336,63.97574234008789,1552800
2015-10-23,70.70999908447266,70.7699966430664,70.0,70.4800033569336,63.97574234008789,1203500
2015-10-26,70.4800033569336,70.55999755859375,69.83999633789062,70.05000305175781,63.585418701171875,1309400
2015-10-27,69.6500015258789,70.18000030517578,69.47000122070312,69.95999908447266,63.50371551513672,993500
2015-10-28,70.19999694824219,70.83000183105469,69.79000091552734,70.37000274658203,63.875885009765625,1023700
2015-10-29,70.16999816894531,70.62000274658203,70.0,70.12999725341797,63.65803527832031,1095900
2015-10-30,70.16999816894531,70.54000091552734,69.80000305175781,69.97000122070312,63.51280975341797,1614200
2015-11-02,70.05000305175781,70.81999969482422,69.56999969482422,70.7300033569336,64.20269012451172,1411900
2015-11-03,70.62999725341797,71.56999969482422,70.31999969482422,71.36000061035156,64.7745361328125,1337200
2015-11-04,68.0999984741211,69.2300033569336,63.95000076293945,65.23999786376953,59.219322204589844,7152700
2015-11-05,64.9000015258789,67.72000122070312,64.9000015258789,67.4000015258789,61.17998504638672,3080900
2015-11-06,67.52999877929688,68.05000305175781,67.04000091552734,68.01000213623047,61.73369216918945,1209200
2015-11-09,67.91999816894531,68.31999969482422,67.18000030517578,68.19999694824219,61.90614700317383,1734600
2015-11-10,68.08999633789062,68.55000305175781,67.77999877929688,68.33999633789062,62.033226013183594,1481900
2015-11-11,68.55999755859375,70.48999786376953,68.3499984741211,70.0199966430664,63.558189392089844,1312800
2015-11-12,69.73999786376953,69.9800033569336,69.30999755859375,69.44000244140625,63.031734466552734,978500
2015-11-13,69.06999969482422,69.56999969482422,68.37000274658203,69.02999877929688,62.659549713134766,1896100
2015-11-16,68.91999816894531,70.11000061035156,68.6500015258789,70.0199966430664,63.558189392089844,832200
2015-11-17,70.13999938964844,71.19000244140625,69.83999633789062,71.05000305175781,64.49315643310547,1073400
2015-11-18,71.12000274658203,72.0,70.9800033569336,71.9800033569336,65.33731842041016,1255300
2015-11-19,72.0,72.97000122070312,71.66999816894531,72.44999694824219,65.7639389038086,1389100
