Date,Open,High,Low,Close,Adj Close,Volume
2014-09-23,79.22000122070312,79.61000061035156,78.9000015258789,79.5999984741211,69.75076293945312,4313400
2014-09-24,77.94999694824219,80.43000030517578,77.55999755859375,80.19999694824219,70.2765121459961,6875200
2014-09-25,79.97000122070312,80.11000061035156,78.54000091552734,78.9800033569336,69.20748901367188,5547600
2014-09-26,79.2300033569336,79.37000274658203,78.75,79.29000091552734,69.47913360595703,2912100
2014-09-29,78.26000213623047,79.9800033569336,78.08000183105469,79.91999816894531,70.03116607666016,2967300
2014-09-30,79.80000305175781,81.7699966430664,78.83999633789062,81.31999969482422,71.2579345703125,5449100
2014-10-01,81.18000030517578,81.25,79.54000091552734,79.72000122070312,69.85591125488281,3785700
2014-10-02,79.48999786376953,79.80999755859375,78.75,79.43000030517578,69.60179901123047,3046100
2014-10-03,80.0,80.62999725341797,80.0,80.31999969482422,70.38166809082031,2588200
2014-10-06,80.4000015258789,80.94000244140625,80.2300033569336,80.7300033569336,70.74095153808594,2475100
2014-10-07,80.51000213623047,80.55999755859375,78.80000305175781,78.80999755859375,69.05850219726562,2991100
2014-10-08,78.41000366210938,80.08000183105469,78.38999938964844,79.83999633789062,69.96107482910156,4899600
2014-10-09,79.94000244140625,80.01000213623047,78.12000274658203,78.19000244140625,68.51522827148438,3949100
2014-10-10,78.41000366210938,78.81999969482422,76.80000305175781,76.83999633789062,67.33226776123047,3389400
2014-10-13,76.83999633789062,77.31999969482422,76.25,76.29000091552734,66.85031127929688,3332200
2014-10-14,76.63999938964844,77.1500015258789,75.9800033569336,76.16999816894531,66.74517059326172,6816800
2014-10-15,74.19999694824219,76.19000244140625,73.9800033569336,75.8499984741211,67.36687469482422,4809700
2014-10-16,74.93000030517578,76.5999984741211,74.5999984741211,76.1500015258789,67.63331604003906,4648200
2014-10-17,76.83000183105469,76.9800033569336,76.31999969482422,76.62000274658203,68.05076599121094,2738000
2014-10-20,75.68000030517578,76.73999786376953,75.33000183105469,76.44000244140625,67.89088439941406,2457700
2014-10-21,76.83000183105469,78.22000122070312,76.58000183105469,77.93000030517578,69.21424102783203,2382800
2014-10-22,78.0999984741211,78.88999938964844,77.41999816894531,77.45999908447266,68.79682159423828,2421600
2014-10-23,78.22000122070312,78.4800033569336,77.69000244140625,78.08000183105469,69.34746551513672,1976700
2014-10-24,78.0999984741211,79.06999969482422,78.06999969482422,78.3499984741211,69.58727264404297,2314000
2014-10-27,78.02999877929688,79.41999816894531,77.94000244140625,79.0199966430664,70.18234252929688,3383300
2014-10-28,79.27999877929688,79.4800033569336,79.0,79.47000122070312,70.5820083618164,2465400
2014-10-29,79.47000122070312,79.94999694824219,79.0,79.55000305175781,70.653076171875,2432800
2014-10-30,79.3499984741211,80.6500015258789,79.3499984741211,80.62000274658203,71.6033935546875,2775400
2014-10-31,81.08000183105469,81.41999816894531,80.94000244140625,81.12000274658203,72.04747772216797,3089700
2014-11-03,81.02999877929688,81.37000274658203,80.66999816894531,80.97000122070312,71.91426849365234,2306800
2014-11-04,80.88999938964844,81.29000091552734,80.77999877929688,81.1500015258789,72.07410430908203,2371300
2014-11-05,81.5,82.5,81.3499984741211,82.4800033569336,73.25537109375,3201700
2014-11-06,82.19000244140625,83.30999755859375,82.11000061035156,83.23999786376953,73.93035888671875,2606900
2014-11-07,83.23999786376953,83.75,82.72000122070312,83.4800033569336,74.1435317993164,2504900
2014-11-10,83.16000366210938,84.3499984741211,83.16000366210938,84.16000366210938,74.74748229980469,2444500
2014-11-11,84.12999725341797,84.5,83.77999877929688,83.94000244140625,74.55209350585938,1650300
2014-11-12,83.83000183105469,84.22000122070312,83.56999969482422,84.12000274658203,74.71194458007812,1929600
2014-11-13,84.02999877929688,84.77999877929688,83.80000305175781,84.44000244140625,74.99616241455078,2337200
2014-11-14,84.2699966430664,84.73999786376953,84.05000305175781,84.63999938964844,75.17378997802734,2777200
2014-11-17,84.43000030517578,84.79000091552734,84.12999725341797,84.6500015258789,75.18267822265625,1890200
2014-11-18,84.6500015258789,84.7699966430664,84.08000183105469,84.30000305175781,74.871826171875,2715500
2014-11-19,84.05999755859375,84.19999694824219,83.45999908447266,83.63999938964844,74.2856216430664,2117400
