2015-09-28,2020-01-03,tech technology computer science app laptop device tablet technews investment stocks bonds nasdaq investor software application device semiconductor,100
2015-09-29,0.092129302897395,0.11013268560143562,0.11360811099331512,0.03966624709831232,0.11399772870475997,0.07979612936083526,0.08966342543510912,0.16791468646088212,0.09107178457507406,0.10882535885167466,0.03535590391650997,0.05660051031144782,0.043391955266955246,0.07926416947250281,0.12405649098963051,0.10212037894553753,0.08966342543510912,0.053928377476764565
2015-09-30,0.14172308357677676,0.10239948732538937,0.08323516230085108,0.06460718294051628,0.11112932900432902,0.07438852813852816,0.16437848812067568,0.1687255578559927,0.1323321599836751,0.15689657993781708,-0.03446658504234261,0.0971031356332282,0.05227703473972128,0.04254263060714672,0.07187545630625988,0.1278887085137085,0.16308217755898174,0.030882604237867383
2015-10-01,0.13037753993422596,0.11467579095130112,0.056406700631190444,0.23853522401062302,0.10843302237668435,0.0831154727759666,0.15952612239910624,0.17696810682008057,0.07786861092124256,0.1197931151340242,0.07349221865350898,0.056241801128164765,0.05262551267927613,0.08505092859714472,0.1607390873015873,0.12135285342981489,0.1595261223991062,0.055074646173131014
2015-10-02,0.07760782199702654,0.1041339759896461,0.09642818789887087,0.09472136991751355,0.166167030548541,0.1442944885361552,0.08058644950246512,0.1440808244785518,0.014370982552800733,0.1203894373023162,0.060838220918866086,0.21426974774196997,0.07761678958901183,0.08209747854484696,0.09436931496083278,0.07882768141429829,0.08058644950246512,0.12854136604136604
2015-10-05,0.08593540564373899,0.03332848688909295,0.07418906325156326,0.10093804587225637,0.09803369408369408,0.08503276815776814,0.12098956739108259,0.27303841991342,0.11303210678210679,0.14192222165854976,0.09052748466810966,0.030387725872800506,0.04815828834087261,0.04833436612670484,0.18318992393066472,0.07204296276461225,0.12098956739108259,0.06812994227994229
2015-10-06,0.08074936338171633,0.07126868171511028,0.13732122189153437,0.12304092793910211,0.062488029647120545,0.11960689484126988,0.09619698773448775,0.22733308358308363,0.06566111111111116,0.1351156860815952,0.0418263528138528,0.07297549726961494,0.09386456136456134,0.16860669100494677,0.13254665328884077,0.08613524974051291,0.0948333513708514,0.20571629401526312
2015-10-07,0.05359316583038174,0.125853970717856,-0.0020211972543515517,0.1211548714443451,0.102390359879584,0.18186967141654647,0.11080340577789562,0.19548715656924615,0.09499800298907446,0.10756012506012505,0.05285623148781044,0.05913606730571017,0.07900218168075313,0.04478752579559031,0.16402644974073544,0.09446735209235207,0.11119765438642995,0.1256598452052997
2015-10-08,0.11441374871787241,0.09259534116676976,0.045642112635097334,0.1280268327686806,0.09300734960536096,0.16761574807306517,0.08912518037518032,0.13575003769033622,0.09628733766233764,0.03879810004810004,0.10700426274405868,0.07593136420383616,0.05255218855218853,0.12132391418105706,0.08613279451045411,0.11554389693061562,0.08912518037518032,0.01835346909326501
2015-10-09,0.10531083403479238,0.054778083868992966,0.07823159620991255,0.20353347067162864,0.11408765388257579,0.056842682780182785,0.10275702493444429,0.18926225022623333,0.11230735186920765,0.16617091205958395,0.10084483225108226,0.10653521825396825,0.07185879663407758,0.1147021123084953,0.07483149835073512,0.10842153615003078,0.10275702493444429,0.06437702922077924
2015-10-12,0.09444698133407811,0.14859085213032583,0.11198514972999504,0.10576304713804714,0.21966752671043713,0.038227272727272735,0.14556415098506936,0.12485414489724836,0.12890903989388838,0.0035378453161958325,0.04058477317029949,0.07299036996953663,0.034641268123410965,0.07071609658616239,0.09911773194126139,0.10117376239352044,0.14516990237653504,0.12227742795924613
